40,2,9,"ⲚⲐⲰⲞⲨ ⲆⲈ ⲈⲦⲀⲨⲤⲰⲦⲈⲘ ⲚⲤⲀⲠⲞⲨⲢⲞ ⲀⲨϢⲈ ⲚⲰⲞⲨ ⲞⲨⲞϨ ϨⲎⲠⲠⲈ ⲒⲤ ⲠⲒⲤⲒⲞⲨ ⲪⲎ ⲈⲦⲀⲨⲚⲀⲨ ⲈⲢⲞϤ ⲤⲀⲠⲈⲒⲈⲂⲦ ⲚⲀϤⲘⲞϢⲒ ϦⲀϪⲰⲞⲨ ϢⲀⲦⲈϤⲒ ⲚⲦⲈϤⲞϨⲒ ⲈⲢⲀⲦϤ ⲤⲀⲠϢⲰⲒ ⲘⲠⲒⲘⲀ ⲈⲚⲀⲢⲈ ⲠⲒⲀⲖⲞⲨ ⲬⲎ ⲘⲘⲞϤ."
40,2,10,"ⲈⲦⲀⲨⲚⲀⲨ ⲆⲈ ⲈⲠⲒⲤⲒⲞⲨ ⲀⲨⲢⲀϢⲒ ϦⲈⲚⲞⲨⲚⲒϢϮ ⲚⲢⲀϢⲒ ⲈⲘⲀϢⲰ."
40,2,11,"ⲞⲨⲞϨ ⲈⲦⲀⲨⲒ ⲈⲠⲒⲎⲒ ⲀⲨⲚⲀⲨ ⲈⲠⲒⲀⲖⲞⲨ ⲚⲈⲘ ⲘⲀⲢⲒⲀ ⲦⲈϤⲘⲀⲨ ⲞⲨⲞϨ ⲈⲦⲀⲨϨⲒⲦⲞⲨ ⲈϦⲢⲎ ⲒⲀⲨⲞⲨⲰϢⲦ ⲘⲘⲞϤ ⲞⲨⲞϨ ⲈⲦⲀⲨⲞⲨⲰⲚ ⲚⲚⲞⲨⲀϨⲰⲢ ⲀⲨⲒⲚⲒ ⲚⲀϤ ⲚϨⲀⲚⲆⲰⲢⲞⲚ ⲞⲨⲚⲞⲨⲂ ⲚⲈⲘ ⲞⲨⲖⲒⲂⲀⲚⲞⲤ ⲚⲈⲘ ⲞⲨϢⲀⲖ."
40,2,12,"ⲞⲨⲞϨ ⲈⲦⲀⲨⲦⲀⲘⲰⲞⲨ ϦⲈⲚⲞⲨⲢⲀⲤⲞⲨⲒ ⲈϢⲦⲈⲘⲔⲞⲦⲞⲨ ϨⲀ ⲎⲢⲰⲆⲎⲤ ⲈⲂⲞⲖ ϨⲒⲦⲈⲚ ⲔⲈⲘⲰⲒⲦ ⲀⲨϢⲈ ⲚⲰⲞⲨ ⲈⲦⲞⲨⲬⲰⲢⲀ."
40,2,13,"ⲈⲦⲀⲨϢⲈ ⲚⲰⲞⲨ ⲆⲈ ϨⲎⲠⲠⲈ ⲒⲤ ⲞⲨⲀⲄⲄⲈⲖⲞⲤ ⲚⲦⲈⲠϬⲞⲒⲤ ⲀϤⲞⲨⲞⲚϨϤ ⲈⲒⲰⲤⲎⲪ ϦⲈⲚⲞⲨⲢⲀⲤⲞⲨⲒ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲦⲰⲚⲔ ⲀⲖⲒⲞⲨⲒ ⲘⲠⲒⲀⲖⲞⲨ ⲚⲈⲘ ⲦⲈϤⲘⲀⲨ ⲞⲨⲞϨ ⲪⲰⲦ ⲈⲬⲎⲘⲒ ⲞⲨⲞϨ ϢⲰⲠⲒ ⲘⲘⲀⲨ ϢⲀϮϪⲞⲤ ⲚⲀⲔ ϤⲚⲀⲔⲰϮ ⲄⲀⲢ ⲚϪⲈⲎⲢⲰⲆⲎⲤ ⲚⲤⲀⲠⲒⲀⲖⲞⲨ ⲈⲦⲀⲔⲞϤ."
40,2,14,"ⲚⲐⲞϤ ⲆⲈ ⲀϤⲦⲰⲚϤ ⲀϤϬⲒ ⲘⲠⲒⲀⲖⲞⲨ ⲚⲈⲘ ⲦⲈϤⲘⲀⲨ ⲚϪⲰⲢϨ ⲞⲨⲞϨ ⲀϤϢⲈ ⲚⲀϤ ⲈⲬⲎⲘⲒ."
40,2,15,"ⲞⲨⲞϨ ⲚⲀϤⲬⲎ ⲘⲘⲀⲨ ⲠⲈ ϢⲀ ⲦϦⲀⲎ ⲚⲎⲢⲰⲆⲎⲤ ϨⲒⲚⲀ ⲚⲦⲈϤϪⲰⲔ ⲈⲂⲞⲖ ⲚϪⲈⲪⲎ ⲈⲦⲀ ⲠϬⲞⲒⲤ ϪⲞϤ ⲈⲂⲞⲖ ϨⲒⲦⲞⲦϤ ⲘⲠⲒⲠⲢⲞⲪⲎ ⲦⲎⲤ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀⲒⲘⲞⲨϮ ⲈⲠⲀϢⲎⲢⲒ ⲈⲂⲞⲖ ϦⲈⲚⲬⲎⲘⲒ."
40,2,16,"ⲦⲞⲦⲈ ⲎⲢⲰⲆⲎⲤ ⲈⲦⲀϤⲚⲀⲨ ϪⲈ ⲀⲨⲤⲰⲂⲒ ⲘⲘⲞϤ ⲚϪⲈⲚⲒⲘⲀⲄⲞⲤ ⲀϤⲘⲂⲞⲚ ⲈⲘⲀϢⲰ ⲞⲨⲞϨ ⲀϤⲞⲨⲰⲢⲠ ⲀϤϦⲰⲦⲈⲂ ⲚⲀⲖⲞⲨ ⲚⲒⲂⲈⲚ ⲈⲦϦⲈⲚ ⲂⲎⲐⲖⲈⲈⲘ ⲚⲈⲘ ϦⲈⲚⲚⲈⲤϬⲒⲎ ⲦⲎⲢⲞⲨ ⲒⲤϪⲈⲚ ⲢⲞⲘⲠⲒ ⲤⲚⲞⲨϮ ⲚⲈⲘ ⲤⲀⲠⲈⲤⲎⲦ ⲔⲀⲦⲀ ⲠⲒⲤⲎⲞⲨ ⲈⲦⲀϤϦⲈⲦϦⲰⲦϤ ⲚⲦⲞⲦⲞⲨ ⲚⲚⲒⲘⲀⲄⲞⲤ."
40,2,17,"ⲦⲞⲦⲈ ⲀϤϪⲰⲔ ⲈⲂⲞⲖ ⲚϪⲈⲪⲎ ⲈⲦⲀϤϪⲞϤ ⲈⲂⲞⲖ ϨⲒⲦⲞⲦϤ ⲚⲒⲈⲢⲈⲘⲒⲀⲤ ⲠⲒⲠⲢⲞⲪⲎⲦⲎⲤ ⲈϤϪⲰ ⲘⲘⲞⲤ."
40,2,18,"ϪⲈ ⲞⲨⲤⲘⲎ ⲀⲨⲤⲞⲐⲘⲈⲤ ϦⲈⲚⲢⲀⲘⲀ ⲢⲀⲬⲎⲖ ⲈⲤⲢⲒⲘⲒ ⲈⲚⲈⲤϢⲎⲢⲒ ⲞⲨⲞϨ ⲚⲀⲤⲞⲨⲰϢ ⲀⲚ ⲠⲈ ⲈϮⲚⲞⲘϮ ⲚⲀⲤ ϪⲈ ⲤⲈϢⲞⲠ ⲀⲚ."
